,Year,Team,Name,Salary,Prev_Salary
8561,2004,HANWHA,이도형,-,-
8562,2003,HANWHA,이도형,-,-
8563,2002,HANWHA,이도형,-,-
8564,2021,KIA,이동건,3100,
8565,2013,SAMSUNG,이동걸,2800,2500
8566,2012,SAMSUNG,이동걸,2500,2100
8567,2011,SAMSUNG,이동걸,2100,2100
8568,2007,SAMSUNG,이동걸,2100,
8569,2018,HANWHA,이동걸,5400,5000
8570,2017,HANWHA,이동걸,5000,5200
8571,2016,HANWHA,이동걸,5200,3500
8572,2015,HANWHA,이동걸,3500,3000
8573,2014,HANWHA,이동걸,3000,2800
8574,2023,KT,이동관,3000,
8575,2022,LG,이동규,3000,3000
8576,2021,LG,이동규,3000,2700
8577,2020,LG,이동규,2700,2700
8578,2016,LG,이동규,2700,
8579,2019,SK/SSG,이동근,-,2700
8580,2018,SK/SSG,이동근,2700,
8581,2002,KIA,이동수,7000,6200
8582,2001,KIA,이동수,6200,
8583,2003,DOOSAN,이동수,6300,7000
8584,2025,HANWHA,이동영,3000,
8585,2003,LOTTE,이동욱,3100,2000
8586,2002,LOTTE,이동욱,2000,2000
8587,2001,LOTTE,이동욱,2000,
8588,2021,DOOSAN,이동원,3100,2700
8589,2020,DOOSAN,이동원,2700,2700
8590,2019,DOOSAN,이동원,2700,2700
8591,2018,DOOSAN,이동원,2700,-
8592,2017,DOOSAN,이동원,-,2700
8593,2016,DOOSAN,이동원,2700,
8594,2001,SAMSUNG,이동은,2200,
8595,2007,HYUNDAI,이동학,3100,3300
8596,2006,HYUNDAI,이동학,3300,3000
8597,2005,HYUNDAI,이동학,3000,4000
8598,2004,HYUNDAI,이동학,4000,
8599,2010,HEROES,이동학,2800,2800
8600,2009,HEROES,이동학,2800,2800
8601,2008,HEROES,이동학,2800,3100
8602,2004,KIA,이동현,-,6900
8603,2007,KIA,이동현,4000,3200
8604,2008,KIA,이동현,3200,4000
8605,2006,KIA,이동현,3200,2500
8606,2005,KIA,이동현,2500,-
8607,2005,KIA,이동현,2500,6400
8608,2019,LG,이동현,10000,60000
8609,2018,LG,이동현,60000,60000
8610,2017,LG,이동현,60000,60000
8611,2016,LG,이동현,60000,30000
8612,2015,LG,이동현,30000,17000
8613,2014,LG,이동현,17000,8500
8614,2013,LG,이동현,8500,5000
8615,2012,LG,이동현,5000,9000
8616,2011,LG,이동현,9000,5200
8617,2011,LG,이동현,9000,3200
8618,2010,LG,이동현,5200,5000
8619,2009,LG,이동현,5000,3200
8620,2004,LG,이동현,6400,6900
8621,2003,LG,이동현,6900,2700
8622,2002,LG,이동현,2700,2000
8623,2001,LG,이동현,2000,
8624,2010,HANWHA,이동현,3200,5000
8625,2014,KIA,이동훈,2600,2400
8626,2012,LOTTE,이동훈,2400,-
8627,2011,LOTTE,이동훈,-,-
8628,2010,LOTTE,이동훈,-,2100
8629,2009,LOTTE,이동훈,2100,2000
8630,2008,LOTTE,이동훈,2000,2100
8631,2007,LOTTE,이동훈,2100,2100
8632,2006,LOTTE,이동훈,2100,2000
8633,2005,LOTTE,이동훈,2000,
8634,2012,SAMSUNG,이동훈,-,-
8635,2021,HANWHA,이동훈,3300,3300
8636,2020,HANWHA,이동훈,3300,3500
8637,2019,HANWHA,이동훈,3500,3300
8638,2018,HANWHA,이동훈,3300,2800
8639,2017,HANWHA,이동훈,2800,2700
8640,2016,HANWHA,이동훈,2700,2600
8641,2010,DOOSAN,이두환,2400,-
8642,2007,DOOSAN,이두환,-,
8643,2025,SK/SSG,이로운,7400,7400
8644,2024,SK/SSG,이로운,7400,3000
8645,2023,SK/SSG,이로운,3000,
8646,2018,KIA,이명기,25000,15000
8647,2017,KIA,이명기,15000,18000
8648,2016,SK/SSG,이명기,18000,10000
8649,2015,SK/SSG,이명기,10000,4000
8650,2014,SK/SSG,이명기,4000,2500
8651,2013,SK/SSG,이명기,2500,2500
8652,2010,SK/SSG,이명기,2500,2200
8653,2009,SK/SSG,이명기,2200,2000
8654,2008,SK/SSG,이명기,2000,
8655,2022,NC,이명기,17500,27000
8656,2022,NC,이명기,17500,3000
8657,2021,NC,이명기,27000,24000
8658,2021,NC,이명기,27000,2700
8659,2020,NC,이명기,24000,22000
8660,2019,NC,이명기,22000,25000
8661,2024,HEROES,이명기,3000,5000
8662,2022,HEROES,이명기,3000,27000
8663,2022,HEROES,이명기,3000,3000
8664,2021,HEROES,이명기,3000,24000
8665,2021,HEROES,이명기,3000,2700
8666,2020,HEROES,이명기,2700,22000
8667,2024,HANWHA,이명기,5000,5000
8668,2023,HANWHA,이명기,5000,17500
8669,2023,HANWHA,이명기,5000,3000
8670,2001,HYUNDAI,이명수,10000,
8671,2018,LOTTE,이명우,10500,11000
8672,2017,LOTTE,이명우,11000,15000
8673,2016,LOTTE,이명우,15000,15500
8674,2015,LOTTE,이명우,15500,13000
8675,2014,LOTTE,이명우,13000,9000
8676,2013,LOTTE,이명우,9000,4500
8677,2012,LOTTE,이명우,4500,3800
8678,2011,LOTTE,이명우,3800,3800
8679,2010,LOTTE,이명우,3800,3800
8680,2006,LOTTE,이명우,3800,2800
8681,2005,LOTTE,이명우,2800,2400
8682,2004,LOTTE,이명우,2400,2300
8683,2003,LOTTE,이명우,2300,2000
8684,2002,LOTTE,이명우,2000,
8685,2024,HEROES,이명종,6000,4500
8686,2023,HEROES,이명종,4500,3000
8687,2022,HEROES,이명종,3000,
8688,2003,LOTTE,이명호,2200,1900
8689,2002,LOTTE,이명호,1900,1800
8690,2001,SAMSUNG,이명호,1800,
8691,2010,KIA,이명환,-,-
8692,2009,KIA,이명환,-,-
8693,2008,KIA,이명환,-,
8694,2014,NC,이명환,2400,-
8695,2025,DOOSAN,이민석,3000,-
8696,2025,DOOSAN,이민석,3000,3800
8697,2024,DOOSAN,이민석,-,4100
8698,2022,DOOSAN,이민석,3000,
8699,2025,LOTTE,이민석,4000,-
8700,2025,LOTTE,이민석,4000,3800
8701,2024,LOTTE,이민석,3800,4100
8702,2023,LOTTE,이민석,4100,3000
8703,2023,LOTTE,이민석,4100,3000
8704,2022,LOTTE,이민석,3000,
8705,2021,KIA,이민우,6000,4300
8706,2020,KIA,이민우,4300,4000
8707,2019,KIA,이민우,4000,3500
8708,2018,KIA,이민우,3500,2700
8709,2017,KIA,이민우,2700,2700
8710,2015,KIA,이민우,2700,
8711,2025,HANWHA,이민우,9400,5600
8712,2024,HANWHA,이민우,5600,5100
8713,2023,HANWHA,이민우,5100,4800
8714,2022,HANWHA,이민우,4800,6000
8715,2016,LG,이민재,3400,2700
8716,2015,LG,이민재,2700,
8717,2025,HANWHA,이민재,3000,3400
8718,2024,HANWHA,이민준,3100,3000
8719,2023,HANWHA,이민준,3000,
8720,2003,DOOSAN,이민택,2000,
8721,2024,DOOSAN,이민혁,3000,3000
8722,2023,DOOSAN,이민혁,3000,3000
8723,2021,DOOSAN,이민혁,3000,2700
8724,2020,DOOSAN,이민혁,2700,
8725,2024,SAMSUNG,이민호,4500,5000
8726,2024,SAMSUNG,이민호,4500,14000
8727,2023,NC,이민호,5000,10000
8728,2023,NC,이민호,5000,9800
8729,2022,NC,이민호,10000,7000
8730,2019,NC,이민호,18800,18800
8731,2018,NC,이민호,18800,16000
8732,2017,NC,이민호,16000,13500
8733,2016,NC,이민호,13500,8500
8734,2015,NC,이민호,8500,5800
8735,2014,NC,이민호,5800,2400
8736,2013,NC,이민호,2400,
8737,2023,LG,이민호,14000,10000
8738,2023,LG,이민호,14000,9800
8739,2022,LG,이민호,9800,7000
8740,2021,LG,이민호,7000,2700
8741,2020,LG,이민호,2700,18800
8742,2024,LG,이믿음,3000,3000
8743,2021,LG,이믿음,3000,
8744,2009,KIA,이범석,5000,2300
8745,2014,KIA,이범석,4000,5000
8746,2016,KIA,이범석,2800,4000
8747,2008,KIA,이범석,2300,2000
8748,2007,KIA,이범석,2000,2000
8749,2005,KIA,이범석,2000,
8750,2020,KT,이범정,2700,2400
8751,2018,KT,이범정,2400,
8752,2018,NC,이범준,2700,3000
8753,2016,LG,이범준,3000,3100
8754,2014,LG,이범준,3100,3000
8755,2013,LG,이범준,3000,3000
8756,2012,LG,이범준,3000,3000
8757,2011,LG,이범준,3000,2900
8758,2010,LG,이범준,2900,3000
8759,2009,LG,이범준,3000,2000
8760,2008,LG,이범준,2000,
8761,2019,KIA,이범호,65000,65000
8762,2018,KIA,이범호,65000,65000
8763,2017,KIA,이범호,65000,65000
8764,2016,KIA,이범호,65000,40000
8765,2012,KIA,이범호,49500,40000
8766,2014,KIA,이범호,45000,43500
8767,2013,KIA,이범호,43500,49500
8768,2015,KIA,이범호,40000,45000
8769,2011,KIA,이범호,40000,33000
8770,2009,HANWHA,이범호,33000,21000
8771,2008,HANWHA,이범호,21000,23000
8772,2007,HANWHA,이범호,23000,16000
8773,2006,HANWHA,이범호,16000,10500
8774,2005,HANWHA,이범호,10500,4500
8775,2004,HANWHA,이범호,4500,3500
8776,2003,HANWHA,이범호,3500,2400
8777,2002,HANWHA,이범호,2400,2000
8778,2001,HANWHA,이범호,2000,
8779,2021,LOTTE,이병규,5500,5000
8780,2020,LOTTE,이병규,5000,9500
8781,2019,LOTTE,이병규,9500,9000
8782,2019,LOTTE,이병규,9500,2700
8783,2018,LOTTE,이병규,9000,2700
8784,2023,HEROES,이병규,3500,3000
8785,2022,HEROES,이병규,3000,5500
8786,2022,HEROES,이병규,3000,3000
8787,2021,HEROES,이병규,3000,5000
8788,2018,HEROES,이병규,2700,2700
8789,2017,HEROES,이병규,2700,
8790,2017,LG,이병규7,12000,15600
8791,2016,LG,이병규7,15600,26000
8792,2015,LG,이병규7,26000,9300
8793,2014,LG,이병규7,9300,7500
8794,2013,LG,이병규7,7500,4500
8795,2012,LG,이병규7,4500,10000
8796,2011,LG,이병규7,10000,2800
8797,2010,LG,이병규7,2800,2800
8798,2009,LG,이병규7,2800,2000
8799,2008,LG,이병규7,2000,-
8800,2006,LG,이병규7,-,
8801,2016,LG,이병규9,80000,80000
8802,2015,LG,이병규9,80000,80000
8803,2014,LG,이병규9,80000,60000
8804,2013,LG,이병규9,60000,60000
8805,2012,LG,이병규9,60000,40000
8806,2011,LG,이병규9,40000,40000
8807,2010,LG,이병규9,40000,50000
8808,2006,LG,이병규9,50000,30000
8809,2005,LG,이병규9,30000,22000
8810,2004,LG,이병규9,22000,25000
8811,2003,LG,이병규9,25000,20000
8812,2002,LG,이병규9,20000,20000
8813,2001,LG,이병규9,20000,
8814,2002,KIA,이병석,7600,4800
8815,2001,KIA,이병석,4800,
8816,2003,LG,이병석,4000,7600
8817,2025,LOTTE,이병준,3000,3000
8818,2024,LOTTE,이병준,3000,3000
8819,2021,LOTTE,이병준,3000,
8820,2025,DOOSAN,이병헌,13000,3600
8821,2025,DOOSAN,이병헌,13000,4000
8822,2024,DOOSAN,이병헌,3600,3100
8823,2024,DOOSAN,이병헌,3600,3400
8824,2023,DOOSAN,이병헌,3100,3000
8825,2023,DOOSAN,이병헌,3100,3000
8826,2022,DOOSAN,이병헌,3000,2700
8827,2025,SAMSUNG,이병헌,6500,3600
8828,2025,SAMSUNG,이병헌,6500,4000
8829,2024,SAMSUNG,이병헌,4000,3100
8830,2024,SAMSUNG,이병헌,4000,3400
8831,2023,SAMSUNG,이병헌,3400,3000
8832,2023,SAMSUNG,이병헌,3400,3000
8833,2022,SAMSUNG,이병헌,3000,2700
8834,2019,SAMSUNG,이병헌,2700,
8835,2016,KT,이병훈,2700,
8836,2018,DOOSAN,이병휘,2700,2700
8837,2017,DOOSAN,이병휘,2700,
8838,2007,HYUNDAI,이보근,2500,2200
8839,2006,HYUNDAI,이보근,2200,-
8840,2005,HYUNDAI,이보근,-,
8841,2021,KT,이보근,20000,20000
8842,2020,KT,이보근,20000,20000
8843,2019,HEROES,이보근,20000,14000
8844,2018,HEROES,이보근,14000,15000
8845,2017,HEROES,이보근,15000,8400
8846,2016,HEROES,이보근,8400,7900
8847,2013,HEROES,이보근,7900,8700
8848,2012,HEROES,이보근,8700,5800
8849,2011,HEROES,이보근,5800,2300
8850,2010,HEROES,이보근,2300,2300
8851,2009,HEROES,이보근,2300,2200
8852,2008,HEROES,이보근,2200,2500
8853,2001,HANWHA,이상군,5500,
8854,2023,LG,이상규,3600,3700
8855,2022,LG,이상규,3700,4000
8856,2021,LG,이상규,4000,2900
8857,2020,LG,이상규,2900,2700
8858,2019,LG,이상규,2700,2700
8859,2018,LG,이상규,2700,
8860,2025,HANWHA,이상규,4800,4400
8861,2024,HANWHA,이상규,4400,3600
8862,2025,KT,이상동,5900,6000
8863,2024,KT,이상동,6000,3200
8864,2023,KT,이상동,3200,3200
8865,2021,KT,이상동,3200,2900
8866,2020,KT,이상동,2900,2700
8867,2019,KT,이상동,2700,
8868,2007,LOTTE,이상목,25000,20000
8869,2006,LOTTE,이상목,20000,20000
8870,2005,LOTTE,이상목,20000,9700
8871,2004,LOTTE,이상목,9700,6500
8872,2008,SAMSUNG,이상목,10000,25000
8873,2003,HANWHA,이상목,6500,8500
8874,2002,HANWHA,이상목,8500,6000
8875,2001,HANWHA,이상목,6000,
8876,2025,SAMSUNG,이상민,8500,6500
8877,2024,SAMSUNG,이상민,6500,7500
8878,2023,SAMSUNG,이상민,7500,5500
8879,2022,SAMSUNG,이상민,5500,4000
8880,2021,SAMSUNG,이상민,4000,3200
8881,2020,SAMSUNG,이상민,3200,3700
8882,2013,NC,이상민,2600,
8883,2019,HEROES,이상민,3700,4200
8884,2018,HEROES,이상민,4200,3000
8885,2015,HEROES,이상민,3000,2600
8886,2014,HEROES,이상민,2600,2600
8887,2016,SK/SSG,이상백,3200,3000
8888,2015,SK/SSG,이상백,3000,2500
8889,2014,SK/SSG,이상백,2500,-
8890,2011,SK/SSG,이상백,-,-
8891,2010,SK/SSG,이상백,-,
8892,2024,DOOSAN,이상연,3000,3000
8893,2023,DOOSAN,이상연,3000,3000
8894,2021,DOOSAN,이상연,3000,
8895,2007,HYUNDAI,이상열,10000,10000
8896,2004,HYUNDAI,이상열,10000,5600
8897,2003,HYUNDAI,이상열,5600,3500
8898,2002,HYUNDAI,이상열,3500,3000
8899,2001,HYUNDAI,이상열,3000,
8900,2015,SK/SSG,이상열,9000,15000
8901,2014,LG,이상열,15000,15000
8902,2013,LG,이상열,15000,15000
8903,2012,LG,이상열,15000,10000
8904,2011,LG,이상열,10000,8000
8905,2010,LG,이상열,8000,8000
8906,2009,HEROES,이상열,8000,7000
8907,2008,HEROES,이상열,7000,10000
8908,2024,LG,이상영,5000,5000
8909,2023,LG,이상영,5000,3100
8910,2021,LG,이상영,3100,3000
8911,2020,LG,이상영,3000,2700
8912,2019,LG,이상영,2700,
8913,2005,HYUNDAI,이상우,-,
8914,2025,KT,이상우,3100,3100
8915,2023,KT,이상우,3100,3000
8916,2022,KT,이상우,3000,-
8917,2025,KIA,이상준,3000,3000
8918,2024,KIA,이상준,3000,
8919,2025,HANWHA,이상혁,3500,3100
8920,2024,HANWHA,이상혁,3100,3000
8921,2023,HANWHA,이상혁,3000,3000
8922,2022,HANWHA,이상혁,3000,
8923,2005,HYUNDAI,이상현,2000,1800
8924,2004,HANWHA,이상현,1800,
8925,2020,NC,이상호,10000,8000
8926,2019,NC,이상호,8000,7500
8927,2018,NC,이상호,7500,4800
8928,2017,NC,이상호,4800,4800
8929,2016,NC,이상호,4800,4000
8930,2014,NC,이상호,4000,
8931,2022,LG,이상호,8500,9000
8932,2021,LG,이상호,9000,10000
8933,2023,KT,이상호,7000,8500
8934,2004,KIA,이상화,-,
8935,2010,KIA,이상화,6000,2000
8936,2007,KIA,이상화,6000,2000
8937,2011,KIA,이상화,3000,6000
8938,2006,KIA,이상화,2000,2000
8939,2005,KIA,이상화,2000,-
8940,2025,LOTTE,이상화,-,4000
8941,2015,LOTTE,이상화,3700,2600
8942,2014,LOTTE,이상화,2600,2600
8943,2013,LOTTE,이상화,2600,2600
8944,2012,LOTTE,이상화,2600,3000
8945,2009,LOTTE,이상화,2000,2000
8946,2008,LOTTE,이상화,2000,6000
8947,2008,LOTTE,이상화,2000,2000
8948,2007,LOTTE,이상화,2000,2000
8949,2020,KT,이상화,4000,6800
8950,2019,KT,이상화,6800,10000
8951,2018,KT,이상화,10000,4500
8952,2017,KT,이상화,4500,5000
8953,2016,KT,이상화,5000,3700
8954,2003,DOOSAN,이상훈,8800,4600
8955,2002,DOOSAN,이상훈,4600,5000
8956,2001,DOOSAN,이상훈,5000,
8957,2004,LOTTE,이상훈,6000,8800
8958,2004,LOTTE,이상훈,6000,60000
8959,2016,SAMSUNG,이상훈,3500,4000
8960,2015,SAMSUNG,이상훈,4000,4000
8961,2014,SAMSUNG,이상훈,4000,-
8962,2012,SK/SSG,이상훈,-,2400
8963,2011,SK/SSG,이상훈,2400,-
8964,2008,SK/SSG,이상훈,-,60000
8965,2004,SK/SSG,이상훈,60000,8800
8966,2004,SK/SSG,이상훈,60000,60000
8967,2003,LG,이상훈,60000,4600
8968,2017,KT,이상훈,3600,3500
8969,2005,LOTTE,이석만,2000,-
8970,2003,LOTTE,이석만,-,
8971,2017,SK/SSG,이석재,2700,2400
8972,2014,SK/SSG,이석재,2400,-
8973,2013,SK/SSG,이석재,-,
8974,2023,HANWHA,이석제,3000,
8975,2017,LOTTE,이석훈,2700,2700
8976,2016,LOTTE,이석훈,2700,
8977,2025,DOOSAN,이선우,3000,3000
8978,2025,DOOSAN,이선우,3000,4000
8979,2024,LOTTE,이선우,3000,3000
8980,2025,KT,이선우,3800,3000
8981,2025,KT,이선우,3800,4000
8982,2024,KT,이선우,4000,3000
8983,2023,KT,이선우,3000,3000
8984,2021,KT,이선우,3000,2900
8985,2020,KT,이선우,2900,2700
8986,2019,KT,이선우,2700,
8987,2017,DOOSAN,이성곤,2800,2400
8988,2014,DOOSAN,이성곤,2400,
8989,2020,SAMSUNG,이성곤,3500,3200
8990,2019,SAMSUNG,이성곤,3200,3000
8991,2018,SAMSUNG,이성곤,3000,2800
8992,2023,HANWHA,이성곤,4800,6400
8993,2022,HANWHA,이성곤,6400,5400
8994,2021,HANWHA,이성곤,5400,3500
8995,2025,SAMSUNG,이성규,13000,6000
8996,2024,SAMSUNG,이성규,6000,4500
8997,2023,SAMSUNG,이성규,4500,5000
8998,2022,SAMSUNG,이성규,5000,7000
8999,2021,SAMSUNG,이성규,7000,4300
9000,2020,SAMSUNG,이성규,4300,3300
9001,2019,SAMSUNG,이성규,3300,3000
9002,2017,SAMSUNG,이성규,3000,2700
9003,2016,SAMSUNG,이성규,2700,
9004,2016,LOTTE,이성민,9500,5200
9005,2016,LOTTE,이성민,9500,5200
9006,2015,LOTTE,이성민,5200,4200
9007,2015,LOTTE,이성민,5200,4200
9008,2014,NC,이성민,4200,2400
9009,2013,NC,이성민,2400,
9010,2025,HANWHA,이성민,3000,3000
9011,2024,HANWHA,이성민,3000,3000
9012,2022,HANWHA,이성민,3000,9500
9013,2018,KT,이성복,2700,
9014,2001,SAMSUNG,이성수,2000,
9015,2014,HEROES,이성열,11000,
9016,2021,HANWHA,이성열,40000,50000
9017,2020,HANWHA,이성열,50000,32000
9018,2019,HANWHA,이성열,32000,25000
9019,2018,HANWHA,이성열,25000,23000
9020,2017,HANWHA,이성열,23000,25000
9021,2016,HANWHA,이성열,25000,25000
9022,2015,HANWHA,이성열,25000,11000
9023,2016,KIA,이성우,6500,5600
9024,2015,KIA,이성우,5600,3700
9025,2014,KIA,이성우,3700,
9026,2018,SK/SSG,이성우,9000,6000
9027,2017,SK/SSG,이성우,6000,6500
9028,2021,LG,이성우,8000,8000
9029,2020,LG,이성우,8000,7000
9030,2019,LG,이성우,7000,9000
9031,2025,KIA,이성원,3000,3000
9032,2023,HANWHA,이성원,3000,3000
9033,2022,HANWHA,이성원,3000,2700
9034,2018,HANWHA,이성원,2700,
9035,2024,KIA,이성주,3000,3000
9036,2023,KIA,이성주,3000,3000
9037,2022,KIA,이성주,3000,
9038,2012,LG,이성진,-,2400
9039,2011,LG,이성진,2400,-
9040,2010,LG,이성진,-,
9041,2010,HANWHA,이성호,-,
9042,2012,SAMSUNG,이성훈,-,-
9043,2011,SAMSUNG,이성훈,-,-
9044,2010,SAMSUNG,이성훈,-,
9045,2025,NC,이세민,3000,
9046,2023,HEROES,이세호,3000,3000
9047,2022,HEROES,이세호,3000,
9048,2004,HANWHA,이송영,1800,-
9049,2001,HANWHA,이송영,-,
9050,2024,KIA,이송찬,3000,3000
9051,2023,KIA,이송찬,3000,
9052,2022,SAMSUNG,이수민,3300,3100
9053,2021,SAMSUNG,이수민,3100,2700
9054,2020,SAMSUNG,이수민,2700,2700
9055,2019,SAMSUNG,이수민,2700,2800
9056,2018,SAMSUNG,이수민,2800,3000
9057,2017,SAMSUNG,이수민,3000,2400
9058,2014,SAMSUNG,이수민,2400,
9059,2007,HYUNDAI,이숭용,35000,25000
9060,2006,HYUNDAI,이숭용,25000,25000
9061,2005,HYUNDAI,이숭용,25000,25000
9062,2004,HYUNDAI,이숭용,25000,22000
9063,2003,HYUNDAI,이숭용,22000,16000
9064,2002,HYUNDAI,이숭용,16000,10500
9065,2001,HYUNDAI,이숭용,10500,
9066,2011,HEROES,이숭용,17000,17000
9067,2010,HEROES,이숭용,17000,17000
9068,2009,HEROES,이숭용,17000,17000
9069,2008,HEROES,이숭용,17000,35000
9070,2023,HANWHA,이승관,3100,3100
9071,2022,HANWHA,이승관,3100,3000
9072,2021,HANWHA,이승관,3000,2700
9073,2018,HANWHA,이승관,2700,
9074,2020,DOOSAN,이승민,2700,2700
9075,2019,DOOSAN,이승민,2700,2700
9076,2018,DOOSAN,이승민,2700,
9077,2025,SAMSUNG,이승민,5000,4100
9078,2025,SAMSUNG,이승민,5000,3000
9079,2024,SAMSUNG,이승민,4100,4100
9080,2022,SAMSUNG,이승민,4100,3700
9081,2021,SAMSUNG,이승민,3700,2700
9082,2021,SAMSUNG,이승민,3700,2700
9083,2020,SAMSUNG,이승민,2700,2700
9084,2025,SK/SSG,이승민,3000,4100
9085,2025,SK/SSG,이승민,3000,3000
9086,2024,SK/SSG,이승민,3000,4100
9087,2025,KT,이승언,3000,3000
9088,2024,KT,이승언,3000,
9089,2006,DOOSAN,이승엽,-,63000
9090,2017,SAMSUNG,이승엽,100000,100000
9091,2016,SAMSUNG,이승엽,100000,90000
9092,2015,SAMSUNG,이승엽,90000,80000
9093,2014,SAMSUNG,이승엽,80000,80000
9094,2013,SAMSUNG,이승엽,80000,80000
9095,2012,SAMSUNG,이승엽,80000,-
9096,2003,SAMSUNG,이승엽,63000,41000
9097,2002,SAMSUNG,이승엽,41000,30000
9098,2001,SAMSUNG,이승엽,30000,
9099,2016,KIA,이승우,2700,3000
9100,2014,SAMSUNG,이승우,3000,2400
9101,2012,LG,이승우,2400,2000
9102,2009,LG,이승우,2000,
9103,2025,HEROES,이승원,3200,3100
9104,2024,HEROES,이승원,3100,3000
9105,2023,HEROES,이승원,3000,
9106,2022,KIA,이승재,3600,3000
9107,2021,KIA,이승재,3000,2700
9108,2015,NC,이승재,2700,2400
9109,2014,NC,이승재,2400,
9110,2007,HYUNDAI,이승주,2000,
9111,2020,KT,이승주,2700,2400
9112,2011,HEROES,이승주,2400,2000
9113,2005,DOOSAN,이승준,3700,2500
9114,2004,DOOSAN,이승준,2500,-
9115,2003,DOOSAN,이승준,-,
9116,2006,LOTTE,이승준,3500,3700
9117,2025,KT,이승준,3000,3500
9118,2025,DOOSAN,이승진,4400,5500
9119,2024,DOOSAN,이승진,5500,8800
9120,2023,DOOSAN,이승진,8800,11000
9121,2022,DOOSAN,이승진,11000,10000
9122,2021,DOOSAN,이승진,10000,4700
9123,2020,DOOSAN,이승진,4700,6700
9124,2019,SK/SSG,이승진,6700,2700
9125,2018,SK/SSG,이승진,2700,
9126,2009,DOOSAN,이승학,-,12000
9127,2008,DOOSAN,이승학,12000,-
9128,2007,DOOSAN,이승학,-,
9129,2022,LOTTE,이승헌,5300,4200
9130,2022,LOTTE,이승헌,5300,3000
9131,2021,LOTTE,이승헌,4200,2700
9132,2021,LOTTE,이승헌,4200,2700
9133,2020,LOTTE,이승헌,2700,2700
9134,2019,LOTTE,이승헌,2700,2700
9135,2019,LOTTE,이승헌,2700,2700
9136,2018,LOTTE,이승헌,2700,
9137,2021,NC,이승헌,3000,2700
9138,2021,NC,이승헌,3000,2700
9139,2020,NC,이승헌,2700,2700
9140,2018,NC,이승헌,2700,
9141,2025,SAMSUNG,이승현,24000,17000
9142,2025,SAMSUNG,이승현,24000,7000
9143,2025,SAMSUNG,이승현,24000,3000
9144,2025,SAMSUNG,이승현,24000,3000
9145,2025,SAMSUNG,이승현,12000,17000
9146,2025,SAMSUNG,이승현,12000,7000
9147,2025,SAMSUNG,이승현,12000,3000
9148,2025,SAMSUNG,이승현,12000,3000
9149,2024,SAMSUNG,이승현,17000,12000
9150,2024,SAMSUNG,이승현,17000,8000
9151,2024,SAMSUNG,이승현,7000,12000
9152,2024,SAMSUNG,이승현,7000,8000
9153,2023,SAMSUNG,이승현,12000,10000
9154,2023,SAMSUNG,이승현,12000,5500
9155,2023,SAMSUNG,이승현,8000,10000
9156,2023,SAMSUNG,이승현,8000,5500
9157,2022,SAMSUNG,이승현,10000,15000
9158,2022,SAMSUNG,이승현,10000,3000
9159,2022,SAMSUNG,이승현,5500,15000
9160,2022,SAMSUNG,이승현,5500,3000
9161,2021,SAMSUNG,이승현,15000,10000
9162,2021,SAMSUNG,이승현,3000,10000
9163,2020,SAMSUNG,이승현,10000,7000
9164,2019,SAMSUNG,이승현,7000,7000
9165,2018,SAMSUNG,이승현,7000,6200
9166,2017,SAMSUNG,이승현,6200,3700
9167,2016,LG,이승현,3700,2700
9168,2015,LG,이승현,2700,2700
9169,2014,LG,이승현,2700,2700
9170,2010,LG,이승현,2700,
9171,2025,KT,이승현,3000,17000
9172,2025,KT,이승현,3000,7000
9173,2025,KT,이승현,3000,3000
9174,2025,KT,이승현,3000,3000
9175,2024,KT,이승현,3000,12000
9176,2024,KT,이승현,3000,8000
9177,2025,HANWHA,이승현,-,17000
9178,2025,HANWHA,이승현,-,7000
9179,2025,HANWHA,이승현,-,3000
9180,2025,HANWHA,이승현,-,3000
9181,2024,HANWHA,이승현,3000,12000
9182,2024,HANWHA,이승현,3000,8000
9183,2012,LOTTE,이승호,35000,7000
9184,2012,LOTTE,이승호,35000,7000
9185,2016,SK/SSG,이승호,7000,35000
9186,2014,SK/SSG,이승호,7000,-
9187,2014,SK/SSG,이승호,7000,35000
9188,2013,SK/SSG,이승호,-,35000
9189,2013,SK/SSG,이승호,-,-
9190,2012,SK/SSG,이승호,-,7000
9191,2012,SK/SSG,이승호,-,7000
9192,2011,SK/SSG,이승호,7000,13500
9193,2011,SK/SSG,이승호,7000,13500
9194,2011,SK/SSG,이승호,7000,13500
9195,2011,SK/SSG,이승호,7000,13500
9196,2010,SK/SSG,이승호,13500,8100
9197,2010,SK/SSG,이승호,13500,8100
9198,2010,SK/SSG,이승호,13500,8100
